"orig.vote","dates","session","bill"
2746,2007-04-11,"CD01O064O","MPV  Nº 348/2007 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2747,2007-04-11,"CD01O064O","MPV  Nº 348/2007 - REQUERIMENTO PARA VOTAÇÃO ARTIGO POR ARTIGO"
2748,2007-04-11,"CD01O065E","MPV  Nº 348/2007 - REQUERIMENTO DE RETIRADA DA PAUTA"
2749,2007-04-11,"CD01O065E","MPV  Nº 348/2007 - DVS EMENDA Nº 9"
2751,2007-04-12,"CD01O066E","MPV  Nº 347/2007 - DVS  PT - ARTIGO 4º"
2752,2007-04-17,"CD01O071E","MPV  Nº 340/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2753,2007-04-17,"CD01O072O","MPV  Nº 349/2007 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES"
2757,2007-04-17,"CD01O072O","MPV  Nº 349/2007 - PROJETO DE LEI DE CONVERSÃO"
2758,2007-04-17,"CD01O072O","MPV  Nº 349/2007 - DVS - EMENDA 8"
2761,2007-04-18,"CD01O074O","MPV  Nº 351/2007 - REQUERIMENTO DE PREFERÊNCIA PARA MPV Nº 352/2007..."
2762,2007-04-18,"CD01O074O","MPV  Nº 352/2007 - REQUERIMENTO PARA VOTAÇÃO POR GRUPOS DE ARTIGOS"
2763,2007-04-19,"CD01O076E","MPV  Nº 345/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2776,2007-04-24,"CD01O083O","MPV  Nº 340/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2777,2007-04-25,"CD01O085O","MPV  Nº 351/2007 - ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2781,2007-05-02,"CD01O093O","MPV  Nº 357/2007 - MEDIDA PROVISÓRIA"
2784,2007-05-02,"CD01O094E","PEC  Nº 285/2004 - REQUERIMENTO DE RETIRADA DE PAUTA"
2785,2007-05-08,"CD01O099O","MPV  Nº 359/2007 - DVS - EMENDA 3 - DEM"
2788,2007-05-09,"CD01O100E","PDC  Nº 35/2007 - REQUERIMENTO DE URGÊNCIA"
2789,2007-05-09,"CD01O101E","PDC  Nº 36/2007 - REQUERIMENTO DE URGÊNCIA"
2790,2007-05-09,"CD01O101E","PL   Nº 696/2007 - REQUERIMENTO DE PREFERÊNCIA"
2791,2007-05-09,"CD01O102E","PEC  Nº 58/2007 - APENSADA (PROPOSTA INICIAL)"
2792,2007-05-09,"CD01O102E","PEC  Nº 58/2007 - DVS PSDB - EXPRESSÃO  QUE SERÁ ENTREGUE... CADA ANO"
2793,2007-05-09,"CD01O102E","PEC  Nº 58/2007 - DVS DEM - ARTIGO 2º"
2795,2007-05-15,"CD01O108O","MPV  Nº 360/2007 - MEDIDA PROVISÓRIA"
2796,2007-05-15,"CD01O108O","MPV  Nº 360/2007 - DVS - INCISO VII DO ARTIGO 2º - (ART. 1º)"
2798,2007-05-16,"CD01O110E","MPV  Nº 362/2007 - PARECER DO RELATOR PELA NÃO ADMISSIBILIDADE"
2799,2007-05-22,"CD01O117O","MPV  Nº 351/2007 - DVS PTB - EMENDA Nº 6"
2804,2007-05-23,"CD01O119E","REC  Nº 42/2007 - CONTRA APRECIAÇÃO CONCLUSIVA DA COMISSÃO MISTA DO PL Nº 1/2007 - SALÁRIO MÍNIMO"
2813,2007-05-29,"CD01O126O","MPV  Nº 339/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2815,2007-05-29,"CD01O126O","MPV  Nº 339/2006 - EMENDA Nº 7 COM PARECER PELA REJEIÇÃO"
2816,2007-05-30,"CD01O128E","PL   Nº 1210/2007 - REQUERIMENTO DE URGÊNCIA"
2817,2007-05-30,"CD01O128E","PLP  Nº 35/2007 - REQUERIMENTO DE URGÊNCIA"
2818,2007-05-30,"CD01O128E","PEC  Nº 285/2004 - DVS -  ARTIGO 2º DA PEC Nº 58/2007"
2830,2007-06-04,"CD01O132O","MPV  Nº 363/2007 - TEXTO INICIAL"
2831,2007-06-05,"CD01O133O","MPV  Nº 364/2007 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2834,2007-06-05,"CD01O133O","MPV  Nº 364/2007 - DVS PPS - QUADRO ANEXO I (DNIT)"
2841,2007-06-12,"CD01O140O","MPV  Nº 366/2007 - PROJETO DE LEI DE CONVERSÃO"
2842,2007-06-13,"CD01O141E","PL   Nº 1210/2007 - CONCESSÃO DO EFEITO SUSPENSIVO"
2844,2007-06-13,"CD01O142E","PL   Nº 1210/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2846,2007-06-14,"CD01O144E","MPV  Nº 369/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2854,2007-06-19,"CD01O150O","PL   Nº 7701/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2855,2007-06-20,"CD01O152O","PL   Nº 7701/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2856,2007-06-26,"CD01O159E","MPV  Nº 358/2007 - EMENDAS 1 e 3 DO SENADO FEDERAL COM PARECER PELA REJEIÇÃO"
2857,2007-06-26,"CD01O159E","MPV  Nº 358/2007 - DVS EMENDA Nº 1"
2858,2007-06-26,"CD01O159E","MPV  Nº 358/2007 - DVS EMENDA Nº 3"
2859,2007-06-26,"CD01O160E","MPV  Nº 369/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2860,2007-06-26,"CD01O160E","MPV  Nº 369/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2861,2007-06-26,"CD01O161E","MPV  Nº 369/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2868,2007-06-27,"CD01O164E","PL   Nº 1210/2007 - REQUERIMENTO DE PREFERÊNCIA PARA EMENDA AGLUTINATIVA Nº 1"
2869,2007-06-27,"CD01O164E","PL   Nº 1210/2007 - ARTIGOS REFERENTES À LISTA PREORDENADA - SUBSTITUTIVO DA CCJC"
2920,2007-09-04,"CD01O229E","MPV  Nº 373/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2921,2007-09-04,"CD01O230O","MPV  Nº 373/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2922,2007-09-04,"CD01O230O","MPV  Nº 373/2007 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO"
2925,2007-09-05,"CD01O231O","MPV  Nº 377/2007 - PROJETO DE LEI DE CONVERSÃO"
2926,2007-09-05,"CD01O231O","MPV  Nº 377/2007 - DVS - ARTIGO 3º DO PLV"
2927,2007-09-05,"CD01O231O","MPV  Nº 377/2007 - DVS  - ARTIGO 10º DO PLV"
2928,2007-09-11,"CD01O236O","MPV  Nº 378/2007 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2929,2007-09-11,"CD01O236O","MPV  Nº 378/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2930,2007-09-12,"CD01O237O","MPV  Nº 378/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2932,2007-09-12,"CD01O237O","MPV  Nº 378/2007 - EMENDAS DE 1 A 7 COM PARECER CONTRÁRIO"
2935,2007-09-12,"CD01O237O","MPV  Nº 378/2007 - DVS - EMENDA Nº 15"
2936,2007-09-12,"CD01O238E","MPV  Nº 379/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2937,2007-09-12,"CD01O238E","MPV  Nº 379/2007 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2941,2007-09-13,"CD01O238E","MPV  Nº 379/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2942,2007-09-13,"CD01O239E","MPV  Nº 379/2007 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR  DUAS SESSÕES"
2943,2007-09-18,"CD01O244O","MPV  Nº 381/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2945,2007-09-18,"CD01O245E","MPV  Nº 381/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2947,2007-09-18,"CD01O245E","MPV  Nº 381/2007 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2948,2007-09-18,"CD01O245E","MPV  Nº 381/2007 - PARECER DO RELATOR PELA  ADMISSIBILIDADE"
2949,2007-09-18,"CD01O245E","MPV  Nº 381/2007 - DVS DEM - 26.122.0750.8785.0101 - 6.000.000,00"
2950,2007-09-19,"CD01O246E","MPV  Nº 381/2007 - REQUERIMENTO DE RETIRADA DE PAUTA"
2953,2007-09-19,"CD01O246E","MPV  Nº 381/2007 - DVS PSDB - 15.122.0310.8785.0101 - 12.000.000,00"
2955,2007-09-19,"CD01O247E","PEC  Nº 558/2006 - REQUERIMENTO ADIAMENTO DA DISCUSSÃO POR DEZ SESSÕES"
2957,2007-09-19,"CD01O247E","PEC  Nº 558/2006 - REQUERIMENTO ADIAMENTO DA DISCUSSÃO POR NOVE SESSÕES"
2958,2007-09-19,"CD01O248E","PEC  Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2961,2007-09-19,"CD01O248E","PEC  Nº 558/2006 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2962,2007-09-19,"CD01O249E","PEC  Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2964,2007-09-19,"CD01O249E","PEC  Nº 558/2006 - SUBSTITUTIVO DA COMISSÃO ESPECIAL"
2967,2007-09-25,"CD01O258E","PL   Nº 2086/2007 - DVS - EMENDA Nº 21"
2968,2007-09-26,"CD01O259E","PEC  Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2970,2007-09-26,"CD01O260E","PEC  Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2972,2007-09-26,"CD01O260E","PEC  Nº 558/2006 - EMENDA AGLUTINATIVA Nº 67"
2973,2007-09-26,"CD01O260E","PEC  Nº 558/2006 - EMENDA AGLUTINATIVA Nº 68"
2975,2007-09-26,"CD01O261E","PEC  Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2976,2007-09-26,"CD01O261E","PEC  Nº 558/2006 - EMENDA AGLUTINATIVA Nº 69"
2977,2007-09-26,"CD01O261E","PEC  Nº 558/2006 - EMENDA AGLUTINATIVA Nº 73"
2978,2007-09-26,"CD01O261E","PEC  Nº 558/2006 - DVS Nº 2 PPS - EXPRESSÃO CONTRIBUIÇÕES SOCIAIS"
2979,2007-09-26,"CD01O261E","PEC  Nº 558/2006 - DVS Nº 3 PSDB - EXPRESSÃO E DE INTERVENÇÃO DO DOMÍNIO ECONÔMICO"
2980,2007-09-26,"CD01O261E","PEC  Nº 558/2006 - DVS Nº 4 PSDB - ARTIGO 2º DO SUBSTITUTIVO"
2981,2007-09-27,"CD01O261E","PEC  Nº 558/2006 - DVS Nº 5  DEM - § 1º DO ARTIGO 95"
2982,2007-09-27,"CD01O261E","PEC  Nº 558/2006 - DVS Nº 7  - EXPRESSÃO OU RESTABELECÊ-LA"
2983,2007-09-27,"CD01O262E","PEC  Nº 558/2006 - REQUERIMENTO DE RETIRADA DE PAUTA"
2984,2007-09-27,"CD01O262E","PEC  Nº 558/2006 - DVS Nº 8  - EXPRESSÃO: MANTIDA A PARCELA DE DESTINAÇÃO..."
