"orig.vote","dates","session","bill"
2374,2005-06-28,"CD03O154E","MPV  Nº 249/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2375,2005-06-29,"CD03O155E","MPV  Nº 249/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2380,2005-06-29,"CD03O156E","PRC  Nº 248/2005 - REQUERIMENTO DE URGÊNCIA"
2381,2005-06-29,"CD03O157E","RECURSO - CONCESSÃO DO EFEITO SUSPENSIVO - DEP. RODRIGO MAIA - PFL"
2383,2005-06-29,"CD03O157E","PRC  Nº 248/2005 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO"
2387,2005-06-30,"CD03O158E","MPV  Nº 241/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2389,2005-06-30,"CD03O158E","MPV  Nº 241/2005 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES"
2391,2005-06-30,"CD03O159E","MPV  Nº 241/2005 - REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES"
2392,2005-07-04,"CD03O164E","MPV  Nº 250/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2393,2005-07-05,"CD03O165E","MPV  Nº 250/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2394,2005-07-05,"CD03O166E","MPV  Nº 250/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2396,2005-07-06,"CD03O169E","PDC  Nº 1274/2004 - REFERENDO ARMA DE FOGO - REQUERIMENTO DE URGÊNCIA"
2400,2005-07-06,"CD03O170E","PL   Nº 4955/2005 - SUBSTITUTIVO"
2401,2005-07-06,"CD03O171E","PDC  Nº 1274/2004 - REFERENDO ARMAS DE FOGO"
2403,2005-07-13,"CD03O177O","PL   Nº 1144/2003 - REQUERIMENTO DE RETIRADA DE PAUTA"
2406,2005-08-17,"CD03O216O","MPV  Nº 248/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2408,2005-08-23,"CD03O223O","MPV  Nº 252/2005 - REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO"
2409,2005-08-24,"CD03O225E","MPV  Nº 252/2005 - DVS PSDB - EMENDA Nº 336"
2413,2005-08-31,"CD03O234O","MPV  Nº 251/2005 - EMENDAS DO SENADO FEDERAL"
2422,2005-10-04,"CD03O272O","MPV  Nº 255/2005 - REQUERIMENTO PARA VOTAÇÃO SEJA FEITA POR GRUPOS DE ARTIGOS"
2424,2005-10-05,"CD03O274O","MPV  Nº 256/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2425,2005-10-05,"CD03O274O","MPV  Nº 257/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2429,2005-10-11,"CD03O279E","MPV  Nº 252/2005 - DVS PT - EMENDA Nº 9"
2430,2005-10-19,"CD03O284O","MPV  Nº 259/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2432,2005-10-19,"CD03O284O","MPV  Nº 259/2005 - DVS PFL - EMENDA Nº 3"
2434,2005-10-20,"CD03O286O","MPV  Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2435,2005-10-25,"CD03O288O","MPV  Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2436,2005-10-26,"CD03O289O","MPV  Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2437,2005-10-26,"CD03O290E","MPV  Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2439,2005-10-31,"CD03O292O","MPV  Nº 258/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2441,2005-11-01,"CD03O293E","MPV  Nº 258/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR UMA SESSÃO"
2442,2005-11-08,"CD03O297O","MPV  Nº 258/2005 - REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES"
2445,2005-11-08,"CD03O298E","MPV  Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2452,2005-11-08,"CD03O298E","MPV  Nº 258/2005 - PROJETO DE LEI DE CONVERSÃO"
2458,2005-11-09,"CD03O299E","MPV  Nº 258/2005 - REQUERIMENTO DE RETIRADA DE PAUTA"
2459,2005-11-09,"CD03O301E","MPV  Nº 258/2005 - DVS PSOL - EMENDA Nº 363"
2460,2005-11-09,"CD03O301E","MPV  Nº 258/2005 - DVS PPS - ARTIGO Nº 49 DO PLV"
2463,2005-11-16,"CD03O305O","MPV  Nº 260/2005 - PARECER DO RELATOR PELA ADMISSIBILIDADE"
2467,2005-11-29,"CD03O316E","PL   Nº 4559/2004 - REQUERIMENTO DE URGÊNCIA"
2468,2005-11-29,"CD03O316E","PL   Nº 3627/2004 - REQUERIMENTO DE URGÊNCIA"
2470,2005-12-07,"CD03O321E","PLP  Nº 244/2005 - PROJETO DE LEI COMPLEMENTAR - SUBSTITUTIVO COMISSÃO FINANÇAS"
2471,2005-12-07,"CD03O322O","PLP  Nº 187/1997 - EMENDA SUBSTITUTIVA DE PLENÁRIO"
2473,2005-12-07,"CD03O322O","PL   Nº 5524/2005 - SUBSTITUTIVO DA COMISSÃO DE FINANÇAS E TRIBUTAÇÃO"
2474,2005-12-07,"CD03O323E","PEC  Nº 7/2003 - SUBSTITUTIVO DA COMISSÃO ESPECIAL"
2475,2005-12-07,"CD03O323E","PEC  Nº 7/2003 - DVS PTB - EXPRESSÃO PODERÃO ADMITIR"
2476,2005-12-13,"CD03O328E","MPV  Nº 264/2005 - EMENDAS EM BLOCO DE 1 A 46"
2478,2005-12-13,"CD03O328E","PL   Nº 5524/2005 - DVS PSDB - EMENDA Nº 20"
2479,2005-12-13,"CD03O328E","PL   Nº 5524/2005 - DVS PT - INCISO I  § 1º DO ARTIGO 4º"
