"id","name","party","state","vote.3117","vote.3118","vote.3121","vote.3122","vote.3124","vote.3132","vote.3134","vote.3137","vote.3147","vote.3149","vote.3226","vote.3228","vote.3233","vote.3234","vote.3238","vote.3250","vote.3253","vote.3257","vote.3259","vote.3261","vote.3263","vote.3266","vote.3272","vote.3278","vote.3282","vote.3284","vote.3285","vote.3292","vote.3304","vote.3305","vote.3307","vote.3312","vote.3314","vote.3318","vote.3319","vote.3320","vote.3321","vote.3323","vote.3326","vote.3328","vote.3329","vote.3330","vote.3335","vote.3336","vote.3337","vote.3338","vote.3341","vote.3345","vote.3346","vote.3347","vote.3348","vote.3350","vote.3353","vote.3356","vote.3359","vote.3361","vote.3362","vote.3364","vote.3365","vote.3366","vote.3374","vote.3381","vote.3386","vote.3391","vote.3392","vote.3393","vote.3395","vote.3396","vote.3397","vote.3401","vote.3406","vote.3407","vote.3408","vote.3411","vote.3414","vote.3422","vote.3424","vote.3425","vote.3426","vote.3427","vote.3434","vote.3435","vote.3436","vote.3437","vote.3443","vote.3446","vote.3448","vote.3451","vote.3454","vote.3458","vote.3459","vote.3460","vote.3462","vote.3463","vote.3464","vote.3474","vote.3475","vote.3477","vote.3478","vote.3479","vote.3480","vote.3481","vote.3483","vote.3485","vote.3488","vote.3489","vote.3490","vote.3495","vote.3498","vote.3502","vote.3503","vote.3504","vote.3505","vote.3508","vote.3509","vote.3510"
292,"CIDA DIOGO","PT","RJ",1,4,1,1,4,2,2,1,4,4,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,4,4,4,1,1,2,1,2,1,1,1,4,4,2,1,4,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,4,2,1,4,4,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,4,2,2,2,2,4,1,4,4,4,4,4,4,1,1,1,2,2,2,4,1,2,2,2,1,5,2,2,1,1,1,2,2,5
89,"CIRO GOMES","PSB","CE",1,2,1,1,2,4,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1,1,2,2,4,1,4,4,4,4,4,4,4,4,2,4,1,2,2,2,4,1,1,4,4,4,1,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,4,5,2,2,1,4,1,2,2,4
112,"CIRO NOGUEIRA","PP","PI",1,2,4,1,4,2,2,1,1,1,4,4,2,4,4,2,4,1,4,2,4,4,2,1,1,2,4,1,1,1,4,1,2,1,1,1,1,2,4,1,1,2,4,4,4,4,4,2,2,1,1,1,2,2,4,1,4,1,2,4,2,4,4,1,2,4,2,2,2,4,4,4,4,4,1,4,1,4,4,4,1,4,4,4,2,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,1,4,1,1,4,4
235,"CIRO PEDROSA","PV","MG",1,2,1,1,1,4,4,1,1,1,1,4,2,1,4,2,1,2,2,4,4,4,2,1,1,4,4,1,1,1,2,1,2,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,1,2,5,4,2,1,2,2,2,1,2,1,4,4,1,1,4,4,1,1,1,4,4,4,2,2,2,1,2,2,2,2,1,4,1,1,1,2,2,2,4,1,1,2,2,1,2,2,2,1,1,1,2,2,4
186,"CLAUDIO CAJADO","DEM","BA",2,5,4,2,5,1,1,2,2,2,2,4,5,2,4,1,2,4,4,2,2,2,2,2,2,4,4,4,1,1,5,5,4,1,1,1,1,4,4,4,4,4,4,4,5,5,1,4,5,4,5,2,4,4,4,4,5,4,4,4,5,5,4,4,5,4,4,4,4,4,2,1,1,4,5,4,1,1,4,1,4,1,4,5,4,4,4,4,4,4,4,4,4,3,3,2,4,1,2,2,2,4,4,2,4,4,5,4,5,4,2,5,4,4,4,4
520,"CLAUDIO DIAZ","PSDB","RS",2,2,4,2,4,1,1,2,2,2,4,4,4,4,4,1,2,2,2,4,4,4,1,2,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,5,1,5,2,5,2,5,4,4,5,4,5,1,2,5,4,4,4,4,4,4,4,4,1,2,1,1,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,5,4,2,2,2,1,2,2,2,4,4,4,4,4,2,1,4,4,4,4,4,4,4,4
521,"CLAUDIO MAGRAO","PPS","SP",2,2,2,1,1,4,4,4,4,4,2,2,4,2,4,2,2,2,2,2,2,1,1,2,2,4,2,1,1,1,5,4,4,1,4,1,1,5,4,4,5,4,4,4,1,5,4,1,5,2,4,2,5,5,4,2,5,5,1,4,1,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,5,5,5,5,1,5,4,4,4,4,4,2,2,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,1,4,5,5,5,4
70,"CLEBER VERDE","PRB","MA",1,2,4,1,1,2,2,1,1,1,1,4,2,1,4,1,1,1,2,4,4,4,2,1,2,2,4,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,4,5,2,2,2,2,1,1,1,2,2,4,1,2,1,2,4,2,4,2,1,2,2,1,4,4,4,4,4,4,4,4,4,4,1,1,1,4,1,4,4,4,2,2,2,2,2,2,2,2,1,1,4,1,1,2,4,4,4,1,1,2,2,1,5,2,2,1,4,1,2,2,5
341,"CLODOVIL HERNANDES","PR","SP",1,2,1,1,4,2,2,1,1,1,1,1,4,1,4,1,1,1,1,4,4,4,2,1,1,4,1,1,1,1,2,4,4,1,1,1,5,2,4,4,4,2,1,2,4,2,4,4,4,3,1,2,2,4,2,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,1,1,4,4,2,2,4,4,4,2,4,1,4,1,4,1,4,1,4,2,4
73,"CLOVIS FECURY","DEM","MA",2,4,4,2,4,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,4,4,1,1,4,4,4,4,4,4,4,4,1,5,5,4,5,5,4,4,4,4,5,4,2,2,4,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
184,"COLBERT MARTINS","PMDB","BA",1,2,1,4,4,4,4,4,1,1,4,4,4,4,5,1,1,1,2,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,4,4,1,2,2,1,1,2,1,2,4,4,4,2,2,4,4,4,4,2,2,1,2,1,2,4,2,1,2,4,4,2,4,2,2,2,4,4,4,4,4,1,1,1,1,1,4,4,4,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,5,1,2,2,2,1,5,2,2,1,1,1,2,2,4
551,"COSTA FERREIRA","PSC","MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,5,4,1,1,1,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,5,2,4,2,2,2,4,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"CRISTIANO MATHEUS","PMDB","AL",1,2,1,1,4,2,4,1,1,1,1,4,2,1,4,2,1,1,1,4,4,4,2,1,1,4,1,1,4,1,2,4,2,4,1,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,4,1,2,4,2,1,2,1,2,2,1,2,2,2,1,1,4,4,4,4,4,4,4,4,1,1,2,2,4,2,2,4,1,2,2,2,2,1,4,1,1,1,2,2,2,5,4,1,2,2,1,4,2,2,1,1,1,2,2,4
228,"CUSTODIO MATTOS","PSDB","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,5,4,4,2,4,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
433,"DAGOBERTO","PDT","MS",1,2,1,1,1,2,2,1,1,1,1,1,2,1,4,2,4,1,1,4,4,4,2,1,1,4,1,1,1,1,2,4,2,1,1,1,1,2,2,1,1,2,1,2,4,4,4,4,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,4,4,2,4,4,2,2,4,1,1,2,4,1,1,4,1,1,1,1,2,2,2,2,2,4,1,4,2,2,2,1,1,1,1,1,2,4,4,4,1,1,2,2,1,4,2,2,1,4,1,2,2,4
9,"DALVA FIGUEIREDO","PT","AP",4,2,1,1,2,4,2,1,4,1,1,4,2,1,4,4,1,1,1,4,1,1,4,4,1,4,4,1,1,1,2,4,2,1,4,4,4,4,4,4,4,4,4,2,4,2,4,2,2,1,1,1,4,4,2,1,2,1,2,4,2,1,2,4,2,4,4,2,4,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,2,2,2,1,1,4,4,4,4,4,4,5,1,1,2,4,1,5,2,2,1,4,4,4,4,4
127,"DAMIAO FELICIANO","PDT","PB",1,2,1,1,4,2,2,1,1,1,1,1,2,4,5,1,1,1,1,4,1,1,2,1,1,4,4,4,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,5,2,2,2,4,1,1,1,2,2,2,4,2,1,2,4,2,4,2,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,2,2,4,4,1,4,4,1,2,2,2,4,1,1,2,4,1,5,2,2,1,4,1,2,2,4
188,"DANIEL ALMEIDA","PCdoB","BA",1,4,1,1,1,2,2,4,1,1,4,1,4,1,4,2,1,1,1,4,1,1,2,4,1,5,1,1,1,1,2,1,2,4,4,4,4,2,2,1,4,2,1,2,4,4,4,2,2,1,1,1,2,2,2,1,4,1,2,4,2,4,2,1,2,4,4,2,2,2,1,2,1,2,4,1,1,1,4,4,1,4,2,2,2,2,2,2,1,2,4,4,4,4,1,4,1,1,4,2,4,4,1,1,2,2,4,5,4,2,1,1,4,2,2,4
491,"DARCISIO PERONDI","PMDB","RS",1,2,1,1,4,2,4,1,1,1,4,4,2,1,5,2,1,1,1,2,1,1,2,1,1,5,1,4,1,1,2,4,2,1,4,4,4,4,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,4,2,2,1,1,4,1,1,1,1,4,1,1,4,2,2,4,2,2,2,1,2,2,2,4,1,1,4,4,4,2,2,4,4,1,4,2,4,1,4,2,2,1,1,1,2,4,4
10,"DAVI ALCOLUMBRE","DEM","AP",4,4,4,4,4,4,4,4,4,4,4,2,5,4,5,1,2,2,2,4,2,1,2,4,2,4,2,1,1,1,4,5,4,4,4,4,4,4,4,5,4,5,5,5,4,5,1,1,4,4,5,2,5,5,4,2,4,5,4,2,4,5,5,4,4,4,4,5,4,4,2,1,1,5,4,4,1,1,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,2,5,5,1,5,5,4,4,5,4,2,4,4,5,4,5
71,"DAVI ALVES SILVA JUNIOR","PDT","MA",1,2,1,1,1,2,2,1,4,4,1,1,2,1,5,1,1,2,2,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,4,2,1,4,5,2,2,2,2,1,1,1,2,4,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,2,2,2,1,2,2,4,4,1,4,4,4,4,4,4,4,4,1,4,2,2,1,4,2,2,1,4,1,2,2,4
475,"DECIO LIMA","PT","SC",1,4,4,4,1,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,4,1,2,1,2,4,1,1,4,1,2,1,4,4,1,1,1,2,2,1,4,2,1,2,4,2,4,2,2,1,1,1,2,2,2,1,2,1,2,4,2,4,2,4,2,4,1,2,2,2,1,2,1,4,1,1,4,1,1,1,1,1,4,2,4,4,4,4,4,2,2,2,2,1,4,4,4,4,4,4,4,4,1,1,2,2,1,4,4,4,4,1,1,2,2,4
297,"DELEY","PSC","RJ",1,2,4,1,4,1,2,1,1,1,1,1,2,4,4,2,4,1,4,2,1,1,2,1,1,4,1,1,1,1,2,1,4,4,4,4,4,2,2,4,1,4,4,4,4,2,4,4,2,1,1,1,5,4,4,4,2,1,2,4,2,1,2,4,2,4,1,2,4,4,4,1,4,2,1,4,4,4,1,1,4,1,2,2,2,2,4,4,4,4,2,4,4,4,1,4,4,1,4,4,2,4,4,1,4,2,1,4,2,4,1,4,4,2,4,4
342,"DEVANIR RIBEIRO","PT","SP",1,2,2,1,2,2,2,1,1,1,1,1,2,1,4,2,1,1,2,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,1,1,2,4,1,1,2,1,4,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,4,1,2,2,1,2,2,2,4,2,1,4,1,1,4,1,1,1,1,1,2,2,4,2,2,2,1,4,2,2,2,1,1,4,1,1,2,2,2,5,1,1,4,2,1,2,2,2,1,1,1,2,2,4
444,"DILCEU SPERAFICO","PP","PR",1,2,4,1,4,2,2,1,1,1,1,1,2,4,4,1,1,2,1,4,4,4,2,4,1,4,1,1,1,1,2,4,2,1,1,1,1,2,2,4,1,4,1,2,4,2,4,4,2,1,1,2,2,2,2,1,2,1,2,4,2,1,2,1,4,2,2,2,2,2,2,1,1,4,1,1,1,1,1,4,1,1,2,2,2,2,4,2,1,2,2,4,2,1,1,4,1,1,2,2,2,5,1,1,2,2,1,4,2,2,1,1,1,1,2,4
477,"DJALMA BERGER","PSB","SC",4,2,1,1,1,4,4,1,1,1,1,1,2,1,4,2,1,2,2,4,4,4,2,1,2,4,1,1,1,1,4,4,2,4,4,4,4,4,4,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,4,2,2,4,4,4,4,1,4,1,4,2,4,4,1,4,2,4,4,4,4,4,4,4,4,4,4,4
72,"DOMINGOS DUTRA","PT","MA",1,2,1,1,4,2,2,1,4,4,1,1,2,1,4,3,1,1,1,2,1,1,2,1,1,5,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,4,2,2,1,4,4,2,2,2,1,4,1,2,4,2,1,2,4,2,2,4,4,2,2,1,2,1,2,1,1,1,1,1,1,1,1,4,2,2,2,2,2,1,2,2,2,2,1,1,4,1,1,2,2,2,4,1,2,2,2,1,4,2,4,1,1,1,2,2,5
293,"DR  ADILSON SOARES","PR","RJ",1,2,1,1,4,2,2,1,1,1,1,1,2,1,4,1,1,1,1,4,1,1,2,1,2,4,1,1,1,1,4,1,2,1,1,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,4,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,4,1,1,2,2,1,4,1,2,1,1,4,2,2,4
345,"DR  NECHAR","PV","SP",1,2,1,1,1,2,2,1,1,1,1,1,2,1,4,4,4,4,4,2,1,2,2,1,1,4,2,1,1,1,2,5,2,1,1,1,1,4,4,5,5,4,4,4,4,2,4,1,4,2,2,2,4,4,4,4,4,4,4,4,2,1,2,4,2,4,1,2,2,4,1,2,1,4,4,1,1,4,4,1,4,4,4,4,2,2,2,2,1,2,2,2,2,2,1,1,1,4,1,2,2,2,1,1,2,2,4,4,2,2,1,4,1,2,2,4
349,"DR  PINOTTI","DEM","SP",2,5,5,2,4,4,4,2,4,2,2,4,5,4,5,4,4,4,4,4,4,4,4,2,4,4,2,1,4,4,4,4,5,1,4,4,4,5,5,4,5,4,2,4,1,4,4,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,4,4,4,1,1,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4
449,"DR  ROSINHA","PT","PR",1,2,1,1,1,4,4,4,1,1,4,4,2,4,4,2,1,1,1,4,4,4,2,4,1,5,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,2,4,2,2,4,2,1,1,1,4,2,2,1,2,1,2,4,4,4,4,4,4,2,1,2,4,2,1,2,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,1,4,4,4,4,4,4,1,1,1,2,2,4,2,4,1,2,2,1,5,4,4,4,4,4,4,4,4
347,"DR  TALMIR","PV","SP",1,2,1,4,4,4,4,4,4,4,4,1,2,1,4,2,1,1,1,4,1,2,2,1,4,4,2,1,1,1,2,1,2,4,1,1,1,4,4,5,4,4,4,4,5,2,2,1,2,2,4,2,2,2,2,2,2,2,1,5,2,1,2,4,4,2,1,2,2,2,1,2,1,4,1,1,1,4,1,1,4,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,5,1,1,2,2,1,2,4,4,4,4,4,4,4,4
348,"DR  UBIALI","PSB","SP",1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,2,4,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,5,2,1,2,1,2,2,1,2,2,4,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,2,2,2,2,1,1,1,1,1,2,2,4,2,4,4,4,4,4,4,2,2,1,1,1,2,2,2
350,"DUARTE NOGUEIRA","PSDB","SP",2,4,3,2,5,1,1,2,4,2,2,2,5,4,4,1,2,2,4,2,2,1,4,4,4,4,2,1,1,4,5,4,5,4,1,1,1,4,5,5,5,5,4,5,1,5,1,1,5,2,5,2,5,4,5,5,5,2,1,4,5,5,5,5,5,2,2,1,4,4,4,4,4,1,2,2,1,1,1,1,1,1,5,5,4,5,4,5,5,5,5,5,4,2,4,2,4,1,2,2,2,4,5,1,5,5,5,5,4,5,1,4,5,5,5,4
154,"EDGAR MOURY","PMDB","PE",4,1,2,2,4,4,1,2,2,2,4,1,2,2,4,1,2,2,2,2,2,2,2,2,2,1,2,3,1,1,1,1,1,1,4,4,1,1,1,2,5,1,2,1,4,5,4,1,1,2,2,2,4,4,4,2,2,2,1,2,1,2,4,4,4,2,2,1,2,2,4,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,4,2,2,2,2,4,1,1,4,1,2,2,2,4,2,1,2,4,1,4,2,1,2,1,2,2,2,4
534,"EDIGAR MAO BRANCA","PV","BA",1,2,1,1,4,2,2,1,1,1,1,1,4,4,4,2,1,2,4,2,1,1,2,1,1,4,2,1,1,1,2,1,2,1,1,1,1,4,4,5,4,5,4,5,4,2,2,1,2,2,4,2,2,2,2,2,2,2,1,4,4,1,2,4,2,4,1,2,2,2,1,2,1,2,4,1,4,4,1,1,1,1,2,2,4,2,2,2,1,2,2,2,2,1,4,1,1,1,4,2,2,4,4,4,2,2,1,1,2,4,1,1,1,2,2,4
470,"EDINHO BEZ","PMDB","SC",1,2,4,1,3,4,4,1,1,1,4,1,2,1,3,2,4,2,1,2,1,4,2,1,2,4,1,4,1,1,1,3,2,4,1,1,1,2,2,1,4,2,1,2,4,4,4,4,4,1,4,4,2,2,2,1,2,1,2,4,2,1,2,1,2,2,4,2,2,4,2,4,1,2,1,1,1,1,1,1,1,4,2,2,2,2,2,2,1,2,4,2,2,4,1,4,4,1,4,4,2,4,1,2,2,2,1,3,2,4,1,1,1,2,2,2
2,"EDIO LOPES","PMDB","RR",1,2,1,1,4,2,2,1,1,1,1,1,2,1,4,2,1,2,2,4,4,4,2,1,1,4,1,1,1,1,4,1,2,1,1,1,1,4,4,4,4,2,1,2,4,2,2,2,2,1,1,1,4,4,4,4,2,1,2,5,2,1,2,1,2,2,1,4,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,4,4,2,2,2,4,4,2,4,4,4,1,1,1,4,2,2,2,4,1,2,2,2,1,4,2,2,1,4,1,2,4,4
231,"EDMAR MOREIRA","DEM","MG",2,5,4,2,4,4,4,4,4,4,1,4,5,4,4,4,4,2,2,2,2,1,2,1,1,4,1,1,1,1,5,5,4,1,1,1,1,2,2,4,5,4,4,2,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,4,2,1,1,4,4,2,1,1,1,1,1,4,5,4,4,4,4,4,4,5,4,4,4,4,4,4,2,1,2,2,4,4,5,2,5,4,4,4,4,5,2,4,5,5,5,4
294,"EDMILSON VALENTIM","PCdoB","RJ",1,2,1,1,2,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,4,2,4,2,2,2,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,4,2,4,1,2,4,2,1,2,1,2,1,1,1,4,4,4,1,1,2,2,4,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,4,4,1,2,2,1,2,2,2,1,1,1,2,2,4
351,"EDSON APARECIDO","PSDB","SP",2,5,2,2,5,1,1,2,2,2,4,2,5,2,4,4,4,2,2,2,2,2,1,4,2,4,2,1,1,1,5,5,5,1,1,1,1,4,4,4,5,5,5,5,1,5,5,1,4,2,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,2,4,2,2,1,2,2,2,4,2,1,5,5,5,1,5,5,1,5,5,5,5,4
189,"EDSON DUARTE","PV","BA",1,2,1,1,1,2,2,1,4,1,1,4,2,1,4,2,4,2,4,2,1,1,2,1,1,4,2,1,1,1,2,4,2,1,1,1,1,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,2,2,4,4,2,2,1,4,4,4,4,4,2,4,1,2,2,2,1,2,1,2,4,1,4,4,1,4,4,4,2,2,4,2,2,2,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,1,2,2,1,4,4,2,1,4,4,2,2,5
298,"EDSON EZEQUIEL","PMDB","RJ",1,2,1,1,2,2,2,1,1,1,1,1,2,1,5,2,1,1,1,2,1,1,2,1,2,5,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,5,2,2,2,2,1,1,1,2,2,2,1,2,1,1,5,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,4,4,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2
299,"EDSON SANTOS","PT","RJ",1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"EDUARDO AMORIM","PSC","SE",1,4,1,1,4,2,2,1,1,4,1,4,2,4,4,1,1,1,1,4,4,4,4,4,1,4,2,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,5,2,5,4,2,4,2,1,1,1,4,4,2,2,2,1,2,4,4,1,4,4,4,2,1,1,4,2,2,4,1,2,4,1,1,1,1,1,4,1,4,2,2,2,2,2,1,2,2,4,4,1,1,4,1,1,4,4,2,4,1,1,2,2,1,4,2,2,1,1,1,2,2,4
230,"EDUARDO BARBOSA","PSDB","MG",2,5,5,2,5,1,1,4,2,2,4,2,4,2,4,1,2,2,2,4,4,4,1,2,2,4,2,1,1,1,4,4,5,1,1,1,1,4,4,4,5,5,5,4,4,4,5,1,5,2,4,2,5,5,4,5,5,5,1,2,4,4,4,4,5,2,2,1,2,1,2,1,1,1,2,4,1,1,4,4,4,1,4,5,4,5,4,4,4,4,5,4,4,4,4,2,2,1,2,2,2,4,5,1,4,4,4,1,4,4,4,4,4,4,4,4
300,"EDUARDO CUNHA","PMDB","RJ",1,2,1,1,4,2,2,1,1,1,1,1,2,4,5,2,1,1,1,4,4,4,2,4,1,5,1,1,1,1,2,1,2,4,1,1,4,4,2,1,1,2,4,2,5,2,2,4,2,1,1,1,4,2,2,1,2,1,2,4,4,1,2,1,4,2,1,2,2,2,1,1,1,4,1,1,1,1,4,3,4,4,2,2,2,2,2,4,4,2,2,2,2,1,1,1,1,1,4,4,2,2,1,4,2,2,1,4,2,2,1,1,1,2,2,2
156,"EDUARDO DA FONTE","PP","PE",1,2,4,1,4,2,2,4,1,1,1,1,2,1,4,2,1,2,1,4,1,1,2,1,1,4,1,1,4,1,4,1,2,4,4,4,4,2,2,1,1,2,4,2,4,2,4,2,2,1,1,1,2,2,2,1,2,1,2,4,2,4,2,1,2,2,2,2,4,4,1,4,4,4,1,1,1,1,4,1,1,1,2,2,2,2,4,2,4,4,2,4,4,1,1,1,4,1,4,4,4,4,4,1,2,4,1,5,4,4,4,4,4,4,4,4
60,"EDUARDO GOMES","PSDB","TO",2,4,4,2,4,1,1,2,2,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,4,4,1,4,1,5,5,5,4,4,4,4,4,5,5,5,4,2,4,2,4,2,4,2,4,4,4,4,4,5,1,4,5,1,4,5,5,5,4
525,"EDUARDO LOPES","PSB","RJ",1,2,1,1,2,2,2,1,1,1,1,1,2,1,4,2,1,1,1,2,1,1,2,1,1,4,1,1,1,1,4,1,2,1,1,1,1,2,2,1,1,2,1,2,5,2,2,4,2,1,1,1,2,2,2,1,2,1,2,4,2,1,2,1,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,4,1,1,2,2,4,5,2,2,1,4,1,2,2,4
