"id","name","party","state","vote.2650","vote.2652","vote.2654","vote.2659","vote.2660","vote.2664","vote.2665","vote.2671","vote.2673","vote.2674","vote.2675","vote.2677","vote.2680","vote.2681","vote.2684","vote.2726","vote.2727","vote.2728","vote.2729","vote.2730","vote.2731","vote.2732","vote.2735","vote.2737","vote.2739","vote.2741","vote.2744","vote.2746","vote.2747","vote.2748","vote.2749","vote.2751","vote.2752","vote.2753","vote.2757","vote.2758","vote.2761","vote.2762","vote.2763","vote.2776","vote.2777","vote.2781","vote.2784","vote.2785","vote.2788","vote.2789","vote.2790","vote.2791","vote.2792","vote.2793","vote.2795","vote.2796","vote.2798","vote.2799","vote.2804","vote.2813","vote.2815","vote.2816","vote.2817","vote.2818","vote.2830","vote.2831","vote.2834","vote.2841","vote.2842","vote.2844","vote.2846","vote.2854","vote.2855","vote.2856","vote.2857","vote.2858","vote.2859","vote.2860","vote.2861","vote.2868","vote.2869","vote.2920","vote.2921","vote.2922","vote.2925","vote.2926","vote.2927","vote.2928","vote.2929","vote.2930","vote.2932","vote.2935","vote.2936","vote.2937","vote.2941","vote.2942","vote.2943","vote.2945","vote.2947","vote.2948","vote.2949","vote.2950","vote.2953","vote.2955","vote.2957","vote.2958","vote.2961","vote.2962","vote.2964","vote.2967","vote.2968","vote.2970","vote.2972","vote.2973","vote.2975","vote.2976","vote.2977","vote.2978","vote.2979","vote.2980","vote.2981","vote.2982","vote.2983","vote.2984"
263,"PAULO ABI ACKEL","PSDB","MG",2,4,1,2,5,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,5,5,5,4,1,4,2,2,2,1,1,2,2,2,1,1,2,2,2,4,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,4,4,2,2,1,4,2,1,4,4,1,1,1,2,2,1,4,4,5,2,2,2,4,4,5,5,5,4,4,4,5,5,5,5,4,5,4,5,4,4,5,5,4,2,2,4,4,4,5,4,4,4,2,2,2,2,2,1,2
482,"PAULO BORNHAUSEN","DEM","SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,1,4,2,2,4,2,2,4,4,2,1,1,2,1,4,4,4,4,2,2,2,2,1,4,4,4,2,2,1,4,4,2,1,1,4,5,4,2,2,2,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,5,4,4,5,5,5,2,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4
482,"PAULO BORNHAUSEN","PFL","SC",1,4,4,4,4,1,4,2,1,1,1,2,1,2,2,4,4,4,4,4,4,4,5,5,5,1,5,4,5,5,1,4,4,4,2,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,"PAULO HENRIQUE LUSTOSA","PMDB","CE",2,4,2,1,2,1,2,1,1,1,1,4,4,1,1,4,4,2,2,4,2,2,4,4,1,2,2,4,2,2,2,4,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,4,1,1,1,4,4,4,4,4,4,4,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,1,3,2,4,2,1,1,1,4,1,2,2,2,2,4,4,2,2,2,1,1,4,2,1,2,2,2,1,2,1,2,4,4,2,2,2,2,2,1,1,1,1,1,2,1
214,"PAULO MAGALHAES","DEM","BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,2,1,1,1,1,1,2,2,2,2,2,4,4,4,4,1,1,4,4,1,2,4,2,1,4,4,1,4,2,1,2,1,2,2,2,4,4,4,2,2,2,5,5,5,4,5,5,4,4,4,5,5,4,4,4,4,4,5,5,4,5,4,2,1,4,5,5,5,5,5,5,2,2,2,2,2,5,2
214,"PAULO MAGALHAES","PFL","BA",1,4,4,4,4,1,4,2,1,1,1,4,1,2,2,5,5,4,5,1,5,4,4,4,4,1,4,4,4,4,1,1,4,4,2,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,"PAULO MALUF","PP","SP",2,4,2,1,2,1,2,1,4,4,4,1,1,1,2,4,4,4,4,4,2,2,4,4,1,2,4,2,2,2,2,2,1,2,1,2,1,2,2,2,2,4,4,2,1,1,1,1,1,4,1,1,1,1,2,1,1,4,4,4,4,4,4,2,1,2,4,4,4,2,2,4,2,1,2,2,2,2,2,2,1,4,4,2,1,4,2,2,2,4,4,2,2,2,1,4,4,4,4,2,4,2,1,2,4,2,4,2,2,2,2,2,4,4,4,4,4,4,4,4
372,"PAULO PEREIRA DA SILVA","PDT","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,2,2,1,2,2,2,3,1,1,1,2,1,2,4,3,1,4,2,4,2,1,2,2,2,2,4,2,1,4,1,4,1,2,2,2,2,2,1,4,4,4,4,1,4,4,4,2,2,2,1,4,1,2,4,2,2,2,4,4,4,1,1,1,1,1,2,1
266,"PAULO PIAU","PMDB","MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,2,2,2,2,2,1,2,2,2,2,2,4,2,1,2,1,2,1,4,2,2,2,1,4,2,1,1,4,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,3,1,3,1,1,2,1,2,1,1,2,2,4,1,1,4,2,1,4,4,4,2,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,1,2,2,4,2,2,4,2,2,1,1,1,1,1,2,1
266,"PAULO PIAU","PPS","MG",2,4,2,1,4,1,2,2,4,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,"PAULO PIMENTA","PT","RS",2,4,4,4,4,4,4,1,1,1,1,4,1,1,1,1,2,2,2,2,2,2,2,4,1,2,2,2,4,4,4,4,1,4,1,2,1,4,2,4,4,4,5,4,2,1,2,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,4,4,1,2,4,2,2,1,2,1,1,2,4,2,1,4,4,2,1,2,2,2,2,4,1,4,2,2,4,1,1,2,1,4,2,2,1,4,1,2,4,2,2,4,2,2,2,1,1,1,1,1,2,1
375,"PAULO RENATO SOUZA","PSDB","SP",1,4,1,2,5,1,1,2,4,4,4,4,2,2,2,4,2,1,4,1,2,5,5,5,5,1,2,4,2,2,1,1,4,4,2,1,1,2,2,1,2,4,4,1,2,1,1,1,2,2,2,4,4,1,1,2,1,1,1,2,4,4,4,4,4,2,5,2,1,4,4,4,4,4,4,4,4,5,5,5,2,2,2,4,5,4,4,4,5,5,5,4,5,5,4,4,5,5,4,5,5,5,4,5,2,2,5,5,5,5,5,5,4,2,2,2,2,2,1,2
502,"PAULO ROBERTO","PTB","RS",2,4,2,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,1,1,1,2,1,2,1,1,5,1,1,1,1,5,2,5,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
30,"PAULO ROCHA","PT","PA",2,4,4,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,2,4,1,4,2,4,2,2,2,2,1,4,1,2,1,2,2,2,2,4,5,4,1,1,2,1,1,4,1,1,1,2,2,1,2,1,1,4,1,1,4,1,2,1,4,4,4,2,2,2,4,1,2,1,1,2,4,2,1,1,1,4,1,2,4,2,2,2,1,2,2,2,1,1,1,2,1,2,4,2,1,2,1,2,4,4,2,2,4,2,2,1,1,1,1,1,2,1
148,"PAULO RUBEM SANTIAGO","PT","PE",2,4,4,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,2,4,1,2,2,4,2,2,2,2,1,4,2,4,1,2,2,2,2,4,4,2,2,4,2,1,1,4,1,1,1,2,2,1,2,2,2,4,1,1,1,2,2,1,4,4,4,2,4,2,2,1,2,4,4,4,2,4,1,4,4,2,1,4,2,2,2,2,1,2,2,4,1,1,1,2,1,2,4,2,1,2,1,2,2,2,4,2,4,2,2,1,1,1,1,1,2,1
376,"PAULO TEIXEIRA","PT","SP",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,2,4,1,4,2,2,2,2,4,2,1,2,4,2,1,2,2,4,4,1,5,2,1,4,2,1,1,4,1,1,1,4,4,4,4,4,4,4,1,1,1,1,4,2,4,1,1,2,2,2,2,1,2,1,1,2,2,4,1,1,1,2,1,2,2,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,4,1
428,"PEDRO CHAVES","PMDB","GO",2,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,2,2,1,2,2,2,2,2,4,2,1,2,1,2,1,2,2,2,2,1,4,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,4,1,2,4,4,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,4,4,4,1,2,1,2,4,2,2,2,2,2,2,1,1,1,1,1,2,1
161,"PEDRO EUGENIO","PT","PE",2,4,4,4,4,2,2,1,1,1,1,1,1,1,1,4,2,2,2,2,4,4,2,2,1,2,2,2,2,4,2,2,1,2,1,2,1,2,2,2,4,1,5,2,1,1,4,1,1,4,1,1,1,2,2,4,2,1,1,4,4,1,1,1,4,2,4,4,1,2,2,2,2,1,2,1,1,4,4,4,4,1,1,2,1,2,2,2,4,2,1,4,2,4,1,1,4,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
80,"PEDRO FERNANDES","PTB","MA",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,4,1,1,1,2,2,1,2,3,3,4,1,1,1,1,1,2,4,5,1,2,2,2,2,1,2,2,2,2,2,4,1,1,1,4,4,4,2,2,2,2,1,2,2,2,1,1,1,2,1,4,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
403,"PEDRO HENRY","PP","MT",2,4,2,1,2,1,2,1,4,1,1,1,1,1,1,1,2,2,4,2,2,2,2,4,1,4,2,2,2,2,4,4,1,2,1,4,1,2,2,4,2,4,4,2,1,1,1,1,1,4,4,4,1,1,2,1,2,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,4,2,2,2,4,1,2,2,2,1,1,4,4,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
82,"PEDRO NOVAIS","PMDB","MA",4,4,2,1,2,1,2,1,1,1,1,4,1,4,1,1,4,2,2,2,2,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,2,1,4,2,1,1,4,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,5,1,2,4,4,2,4,2,1,1,2,4,2,1,1,1,4,1,4,2,2,2,4,4,2,2,2,1,4,4,4,4,4,4,2,1,2,1,4,4,2,2,2,4,4,4,1,1,1,1,1,2,1
430,"PEDRO WILSON","PT","GO",2,4,2,1,2,2,2,1,1,1,1,4,1,1,1,1,4,2,2,2,2,2,2,2,1,2,2,4,2,2,2,4,4,2,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,1,1,2,2,1,2,1,1,4,1,1,1,1,2,2,4,4,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
503,"PEPE VARGAS","PT","RS",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,1,4,4,4,4,4,4,4,4,4,1,2,1,2,2,2,2,1,5,2,1,1,2,1,1,4,1,1,1,2,2,1,2,4,4,4,1,4,4,1,4,2,4,4,1,2,2,2,4,1,2,1,1,2,2,4,1,1,1,4,1,2,4,2,2,2,1,2,2,2,1,4,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
56,"PERPETUA ALMEIDA","PCdoB","AC",2,4,2,1,2,2,2,1,1,4,5,1,1,1,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,4,1,2,1,2,2,4,4,1,5,2,1,4,2,1,1,4,1,1,1,2,2,4,1,1,1,4,1,1,1,1,2,1,5,1,4,1,1,1,4,1,2,1,1,2,2,2,1,1,1,2,1,2,2,4,4,4,4,4,2,2,1,1,1,2,1,2,4,2,1,4,1,4,2,4,2,2,2,2,2,1,1,1,1,1,2,1
79,"PINTO ITAMARATY","PSDB","MA",2,4,1,2,5,2,1,2,1,1,1,2,1,2,2,2,2,1,5,1,2,4,5,4,5,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,1,1,2,1,1,1,4,2,2,2,2,2,2,4,4,1,2,2,1,1,1,2,2,2,4,5,4,2,2,2,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2
505,"POMPEO DE MATTOS","PDT","RS",4,4,4,4,4,4,4,1,1,1,5,4,1,1,1,1,2,2,4,4,4,4,4,4,4,4,2,4,2,2,2,2,1,2,1,2,4,2,4,4,2,4,5,4,1,1,1,1,1,4,4,4,4,4,2,1,2,1,1,4,1,4,1,1,1,2,4,4,1,2,1,1,2,1,2,2,2,2,2,2,1,4,1,4,4,4,4,2,2,2,1,4,2,2,1,1,4,4,4,4,2,2,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
41,"PRACIANO","PT","AM",4,4,2,1,2,2,2,1,1,1,1,1,1,1,4,1,2,2,4,2,2,2,2,2,1,2,4,2,2,2,2,2,4,2,1,2,1,2,2,4,1,1,5,4,2,1,1,1,1,4,1,1,1,2,2,1,2,1,1,4,4,1,1,1,2,2,4,5,1,4,2,2,2,1,2,1,1,4,4,2,1,1,1,4,1,4,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,1,2,1,2,4,4,2,2,2,2,2,1,1,1,1,1,2,1
509,"PROFESSOR RUY PAULETTI","PSDB","RS",2,4,5,2,4,1,1,2,1,1,1,2,2,2,4,2,4,1,5,1,4,5,5,5,5,1,5,2,2,2,1,1,2,2,2,1,1,2,4,4,4,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,5,4,4,4,4,4,4,1,1,2,1,5,4,4,2,2,2,5,4,5,5,5,5,4,4,4,5,5,5,4,4,5,5,5,4,5,4,4,2,1,5,5,5,5,4,5,5,2,2,2,2,2,1,2
81,"PROFESSOR SETIMO","PMDB","MA",2,4,2,1,2,2,2,1,1,1,4,1,1,1,1,1,2,2,2,2,4,4,2,2,4,2,2,2,2,2,4,4,1,2,1,2,4,4,2,4,2,4,4,2,1,1,2,1,1,5,1,1,1,1,2,1,1,1,1,4,1,1,1,1,2,1,4,3,1,2,1,4,2,1,2,1,2,2,2,2,1,1,1,2,4,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,4,2,2,2,2,4,1,1,1,1,1,2,1
424,"PROFESSORA RAQUEL TEIXEIRA","PSDB","GO",2,4,5,2,5,1,1,2,1,1,1,4,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,2,2,4,4,5,5,4,5,5,2,2,2,2,2,4,2
258,"RAFAEL GUERRA","PSDB","MG",2,4,1,2,1,1,1,2,1,4,4,2,2,2,2,2,2,1,5,1,2,5,5,4,5,1,2,4,2,2,4,1,4,4,4,1,4,4,2,4,4,4,2,1,1,1,4,1,2,2,4,2,2,4,1,2,1,1,1,2,4,2,4,2,4,4,4,4,4,4,4,4,1,4,2,4,4,4,5,4,2,4,2,5,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,5,2,2,4,4,4,5,5,4,4,2,2,2,2,2,1,2
102,"RAIMUNDO GOMES DE MATOS","PSDB","CE",4,4,5,2,4,1,1,2,1,1,1,2,2,2,2,2,2,1,5,1,2,5,5,4,5,4,2,2,4,2,1,4,4,4,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,4,4,4,2,2,2,2,2,4,4,1,2,4,1,1,1,2,2,2,5,5,5,2,2,2,4,4,4,4,4,5,5,5,4,5,4,5,5,5,5,5,5,4,4,5,5,2,2,5,5,5,4,5,4,5,2,2,2,2,2,1,2
464,"RATINHO JUNIOR","PPS","PR",4,4,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,"RATINHO JUNIOR","PSC","PR",NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,2,1,2,1,2,1,2,4,2,2,1,2,2,1,1,2,1,4,4,1,2,1,1,2,4,4,1,1,4,4,1,1,4,4,2,4,4,4,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,4,4,2,2,1,4,1,5,5,5,5,2,1,2,1,2,2,4,4,2,2,4,2,1,1,1,1,1,2,1
163,"RAUL HENRY","PMDB","PE",1,4,1,2,5,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,5,1,5,1,2,4,2,2,1,4,4,4,2,1,1,1,2,4,4,2,2,1,2,4,4,1,2,4,2,2,2,1,1,2,1,1,1,4,2,2,2,2,2,1,5,4,1,2,4,1,1,4,2,1,1,5,5,5,2,2,2,5,5,4,5,4,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
155,"RAUL JUNGMANN","PPS","PE",2,4,4,2,5,1,4,2,2,2,1,2,2,2,2,2,2,1,4,1,4,5,4,4,5,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,4,1,1,2,4,2,1,2,2,4,2,2,4,1,2,1,1,2,2,1,2,2,2,2,1,4,4,4,4,1,1,4,4,4,4,4,4,4,2,4,2,2,4,4,4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,2,4,4,4,4,1,2
42,"REBECCA GARCIA","PP","AM",4,4,2,1,2,1,2,1,1,1,1,1,1,4,1,1,2,2,2,2,4,4,4,4,1,1,2,4,2,2,4,2,1,2,1,2,1,2,2,2,2,4,4,4,1,1,2,1,1,4,1,4,1,4,4,1,2,1,1,4,4,4,4,1,1,2,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,4,4,2,2,2,4,4,1,4,2,2,1,1,1,2,1,2,4,2,1,2,1,2,2,2,2,2,4,2,2,1,1,1,1,1,2,1
272,"REGINALDO LOPES","PT","MG",2,4,4,1,4,2,2,1,1,4,1,1,1,1,1,1,2,2,2,2,4,2,2,4,1,2,2,4,2,4,2,2,1,4,1,2,1,4,2,2,4,1,4,2,1,1,2,1,1,4,1,4,1,2,2,1,2,1,1,4,4,1,1,1,4,2,4,1,1,4,4,4,4,1,2,1,1,4,4,4,1,1,1,2,1,2,2,2,2,2,1,4,4,2,1,1,1,2,1,2,2,2,1,2,1,2,2,4,2,2,2,2,2,1,1,1,1,1,2,1
379,"REGIS DE OLIVEIRA","PSC","SP",2,4,2,2,2,1,2,4,4,4,4,1,1,1,4,1,2,2,2,4,2,2,2,2,1,1,2,2,4,4,4,2,1,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,4,1,1,2,1,1,1,1,1,1,4,1,1,1,1,2,2,4,2,1,2,2,1,2,1,2,2,2,2,2,2,2,4,4,2,1,2,2,2,1,2,1,2,2,2,1,4,4,4,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
382,"REINALDO NOGUEIRA","PDT","SP",2,4,2,1,2,2,2,1,4,1,5,4,1,1,2,4,4,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,1,2,4,2,4,2,2,4,4,4,5,4,1,1,2,1,1,5,1,1,1,2,2,1,2,1,1,5,1,1,1,1,1,2,5,1,1,2,4,4,2,1,2,2,2,4,4,4,4,4,4,4,1,2,2,2,2,2,1,2,2,2,1,4,1,2,1,4,4,4,1,4,1,2,4,2,2,2,2,2,2,1,1,1,1,1,2,1
467,"REINHOLD STEPHANES","PMDB","PR",2,4,4,1,2,1,2,1,4,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,"RENATO AMARY","PSDB","SP",2,4,5,2,4,1,1,2,1,4,4,2,2,2,2,4,4,4,4,4,2,5,5,5,5,1,2,2,2,2,1,1,2,2,2,1,1,2,4,4,4,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,2,4,4,4,2,2,2,5,2,1,2,2,1,1,1,2,2,2,5,5,5,2,2,2,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,2,2,5,5,5,5,5,5,5,2,2,2,2,2,1,2
511,"RENATO MOLLING","PP","RS",2,4,2,1,2,1,4,1,1,1,1,1,1,1,4,1,2,2,2,4,2,2,2,4,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,4,1,4,2,1,1,2,1,1,4,4,1,1,4,4,1,2,1,1,4,1,1,1,4,1,2,4,4,1,2,4,2,2,1,2,2,2,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,2,4,1,4,1,2,1,3,3,3,1,3,2,1,2,2,2,2,2,2,2,1,1,4,1,1,2,1
157,"RENILDO CALHEIROS","PCdoB","PE",2,4,2,1,2,2,2,1,1,2,5,4,1,1,1,1,4,2,2,4,4,4,2,2,1,2,4,4,4,2,4,2,4,4,1,2,1,2,4,4,4,1,5,2,1,1,2,1,1,5,4,1,1,2,4,1,1,1,1,4,1,1,1,1,2,1,4,4,4,1,1,1,2,1,2,1,1,2,4,2,1,1,1,2,1,4,4,4,2,4,4,4,2,2,1,1,4,4,1,2,2,4,1,2,1,2,4,4,2,4,2,2,2,1,1,1,1,1,2,1
74,"RIBAMAR ALVES","PSB","MA",2,4,2,1,2,4,2,1,1,1,4,4,1,1,1,1,4,2,2,2,2,4,2,4,1,2,4,4,2,2,2,4,4,4,1,2,4,2,4,4,4,1,5,4,1,1,1,1,1,4,1,4,4,2,2,1,1,1,1,5,1,4,1,1,2,2,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,1,4,2,2,4,4,1,4,2,2,1,1,1,2,1,4,4,2,4,2,1,2,4,4,2,4,4,4,4,1,1,1,4,4,4,4
465,"RICARDO BARROS","PP","PR",2,4,2,1,2,1,2,1,1,1,1,4,1,1,1,1,2,4,2,4,2,2,2,4,1,2,2,2,2,2,4,4,4,4,1,2,1,2,2,2,2,1,4,4,1,4,4,4,4,4,1,1,1,2,2,1,2,1,1,4,4,4,1,1,4,4,4,4,4,2,2,2,4,1,2,2,1,4,4,4,4,4,4,2,4,2,2,4,2,2,1,4,4,2,1,1,1,2,1,4,2,4,1,2,1,2,2,2,2,2,4,2,2,1,1,1,1,1,2,1
390,"RICARDO BERZOINI","PT","SP",2,4,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,4,2,4,2,4,4,4,1,4,2,2,2,4,2,4,4,2,1,4,1,4,4,4,4,1,4,2,4,1,2,1,1,4,1,1,1,2,2,4,4,4,4,4,4,1,1,4,4,4,4,4,4,2,4,4,4,4,2,1,1,4,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,2,2,2,4,2,1,4,4,1,1,2,1
